HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.98,0.912,0,0,4085.68,0.9786599,0,3230.35,4003.4,0,0,0,-0.790665032,0,0.00155254
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.984,0.912,0,0,4084.145,0.9785886,0,3228.45,4004.45,0,0,0,-0.790504479,0,0.001673755
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.988,0.912,0,0,4090.525,0.97779055,0,3247.2,3994.85,0,0,0,-0.793857985,0,0.001592173
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.992,0.912,0,0,4079.22,0.97799185,0,3257.15,4024.65,0,0,0,-0.7985071,0,0.002016429
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.996,0.912,0,0,4083.465,0.9780677,0,3259.8,4006.05,0,0,0,-0.798301858,0,0.001625971
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,1,0.912,0,0,4082.32,0.97875935,0,3260.9,4066.4,0,0,0,-0.798807448,0,0.001885079
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.9,0.916,0,0,4077.665,0,0,3937.4,4105.55,0,0,0,-0.965646528,0,0.002154222
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.904,0.916,0,0,4085.795,0,0,3938.45,4091.95,0,0,0,-0.963962452,0,0.002084181
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.908,0.916,0,0,4085.59,0,0,3934.7,4073.35,0,0,0,-0.963094855,0,0.001868128
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.912,0.916,0,0,4090.685,0,0,3911.65,4087.7,0,0,0,-0.956274958,0,0.00256366
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.916,0.916,0,0,4081.82,0,0,3930.95,4079.9,0,0,0,-0.963065807,0,0.001898499
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.92,0.916,0,0,4094.255,0,0,3919.25,4080.25,0,0,0,-0.957293476,0,0.001885836
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.924,0.916,0,0,4088.925,0,0,3917.05,4092.3,0,0,0,-0.958002974,0,0.002225946
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.928,0.916,0,0,4082.21,0.002701648,0,3906.2,4080.3,0,0,0,-0.956935411,0,0.002422147
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.932,0.916,0,0,4079.19,0.029915684,0,3872.9,4045.8,0,0,0,-0.949457445,0,0.003280218
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.936,0.916,0,0,4083.065,0.425205174,0,3524.55,3813.25,0,0,0,-0.863182922,0,0.020160035
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.94,0.916,0,0,4088.885,0.8883211,0,3165.05,3717.25,0,0,0,-0.77403263,0,0.006275882
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.944,0.916,0,0,4077.86,0.97786885,0,3143.9,3867.8,0,0,0,-0.770985585,0,0.001923315
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.948,0.916,0,0,4081.44,0.978811,0,3132.85,3860,0,0,0,-0.767610357,0,0.002071545
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.952,0.916,0,0,4092.91,0.97909485,0,3178.55,3886.8,0,0,0,-0.776626165,0,0.001684098
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.956,0.916,0,0,4077.47,0.9784241,0,3172.35,3877.05,0,0,0,-0.7780364,0,0.001590331
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.96,0.916,0,0,4092.07,0.9795523,0,3193.15,3956.2,0,0,0,-0.780339081,0,0.001580287
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.964,0.916,0,0,4079.635,0.9799861,0,3196,3966.05,0,0,0,-0.783437629,0,0.001869116
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.968,0.916,0,0,4083.61,0.9793615,0,3190.9,3961.75,0,0,0,-0.781394267,0,0.001278808
