HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.98,0.78,0,0,4240.71,0.9286905,0,2920.4,3470.4,0,0,0,-0.688595743,0,0.014885716
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.99,0.78,0,0,4265.91,0.93122,0,3188.5,3672.3,0,0,0,-0.74743765,0,0.007685756
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,1,0.78,0,0,4244.82,0.9323625,0,3527.3,4063,0,0,0,-0.830998901,0,0.019294858
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.75,0.79,0,0,4252.65,0,0,4142.8,4268.6,0,0,0,-0.974234103,0,0.004093378
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.76,0.79,0,0,4255.69,0,0,4157.9,4247.9,0,0,0,-0.977058486,0,0.003097025
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.77,0.79,0,0,4246.66,0,0,4136.4,4236.6,0,0,0,-0.974068456,0,0.002816613
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.78,0.79,0,0,4272.58,0,0,4145.6,4249.2,0,0,0,-0.970320582,0,0.002677108
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.79,0.79,0,0,4242.91,0,0,4138.9,4250,0,0,0,-0.975503446,0,0.003062004
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.8,0.79,0,0,4254.07,0,0,4140,4242.6,0,0,0,-0.973205139,0,0.001915233
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.81,0.79,0,0,4249.02,0,0,4146.8,4250.4,0,0,0,-0.975976495,0,0.002579485
